Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/greenlac/v1/ml/,5325,11,120.0,302.6693140531463,61.57312499999534,60055.284332999974,16.964882629107983,8.9506984922109,0.018489705805506084,120,150,190,270,380,470,580,630,60000,60000,60000
,Aggregated,5325,11,120.0,302.6693140531463,61.57312499999534,60055.284332999974,16.964882629107983,8.9506984922109,0.018489705805506084,120,150,190,270,380,470,580,630,60000,60000,60000
